0: validation loss: 10.9366
0: Hellaswag accuracy normalized: 0.2410
10379: Loss 3.386348 | Grad Norm 0.2262 | LR 3.0762e-04 | Time 404.15ms | Tokens/s 1297263.18
10380: Loss 3.374242 | Grad Norm 0.2301 | LR 3.0757e-04 | Time 404.22ms | Tokens/s 1297026.75
10381: Loss 3.373167 | Grad Norm 0.2232 | LR 3.0752e-04 | Time 402.21ms | Tokens/s 1303515.75
10382: Loss 3.339911 | Grad Norm 0.2111 | LR 3.0748e-04 | Time 402.90ms | Tokens/s 1301288.05
10383: Loss 3.409216 | Grad Norm 0.2149 | LR 3.0743e-04 | Time 407.24ms | Tokens/s 1287425.55
10384: Loss 3.419349 | Grad Norm 0.2360 | LR 3.0739e-04 | Time 402.77ms | Tokens/s 1301705.55
10385: Loss 3.403419 | Grad Norm 0.2314 | LR 3.0734e-04 | Time 403.48ms | Tokens/s 1299431.04
10386: Loss 3.427098 | Grad Norm 0.2328 | LR 3.0729e-04 | Time 401.34ms | Tokens/s 1306332.86
10387: Loss 3.415023 | Grad Norm 0.2263 | LR 3.0725e-04 | Time 403.28ms | Tokens/s 1300075.59
10388: Loss 3.444522 | Grad Norm 0.2338 | LR 3.0720e-04 | Time 404.57ms | Tokens/s 1295909.27
10389: Loss 3.457670 | Grad Norm 0.2175 | LR 3.0716e-04 | Time 404.92ms | Tokens/s 1294805.15
10390: Loss 3.426470 | Grad Norm 0.2251 | LR 3.0711e-04 | Time 402.85ms | Tokens/s 1301462.88
10391: Loss 3.385368 | Grad Norm 0.2246 | LR 3.0706e-04 | Time 402.89ms | Tokens/s 1301308.07
10392: Loss 3.417852 | Grad Norm 0.2262 | LR 3.0702e-04 | Time 405.25ms | Tokens/s 1293752.37
10393: Loss 3.422320 | Grad Norm 0.2056 | LR 3.0697e-04 | Time 404.58ms | Tokens/s 1295890.18
10394: Loss 3.441898 | Grad Norm 0.2138 | LR 3.0693e-04 | Time 404.06ms | Tokens/s 1297543.34
10395: Loss 3.462163 | Grad Norm 0.2308 | LR 3.0688e-04 | Time 402.15ms | Tokens/s 1303717.46
10396: Loss 3.444952 | Grad Norm 0.2196 | LR 3.0683e-04 | Time 403.05ms | Tokens/s 1300791.56
10397: Loss 3.445052 | Grad Norm 0.2085 | LR 3.0679e-04 | Time 403.57ms | Tokens/s 1299137.79
10398: Loss 3.440962 | Grad Norm 0.2296 | LR 3.0674e-04 | Time 404.54ms | Tokens/s 1296016.20
10399: Loss 3.452840 | Grad Norm 0.2382 | LR 3.0670e-04 | Time 404.63ms | Tokens/s 1295712.27
10400: Loss 3.481991 | Grad Norm 0.2175 | LR 3.0665e-04 | Time 402.17ms | Tokens/s 1303663.35
10401: Loss 3.469342 | Grad Norm 0.3281 | LR 3.0660e-04 | Time 401.43ms | Tokens/s 1306052.77
10402: Loss 3.445313 | Grad Norm 0.2577 | LR 3.0656e-04 | Time 403.90ms | Tokens/s 1298065.71
10403: Loss 3.342705 | Grad Norm 0.2278 | LR 3.0651e-04 | Time 404.36ms | Tokens/s 1296586.26
10404: Loss 3.387114 | Grad Norm 0.2295 | LR 3.0647e-04 | Time 404.15ms | Tokens/s 1297255.53
10405: Loss 3.423311 | Grad Norm 0.2443 | LR 3.0642e-04 | Time 403.98ms | Tokens/s 1297806.00
10406: Loss 3.400896 | Grad Norm 0.2300 | LR 3.0637e-04 | Time 401.81ms | Tokens/s 1304804.32
10407: Loss 3.421350 | Grad Norm 0.2201 | LR 3.0633e-04 | Time 403.02ms | Tokens/s 1300903.91
10408: Loss 3.415912 | Grad Norm 0.2459 | LR 3.0628e-04 | Time 403.02ms | Tokens/s 1300894.68
10409: Loss 3.403461 | Grad Norm 0.2690 | LR 3.0624e-04 | Time 405.04ms | Tokens/s 1294396.63
10410: Loss 3.337334 | Grad Norm 0.2045 | LR 3.0619e-04 | Time 403.63ms | Tokens/s 1298918.32
10411: Loss 3.338050 | Grad Norm 0.2101 | LR 3.0614e-04 | Time 401.79ms | Tokens/s 1304891.81
10412: Loss 3.401600 | Grad Norm 0.2400 | LR 3.0610e-04 | Time 403.68ms | Tokens/s 1298767.19
10413: Loss 3.450044 | Grad Norm 0.2115 | LR 3.0605e-04 | Time 404.21ms | Tokens/s 1297052.76
10414: Loss 3.439016 | Grad Norm 0.2428 | LR 3.0601e-04 | Time 403.75ms | Tokens/s 1298534.05
10415: Loss 3.395823 | Grad Norm 0.2561 | LR 3.0596e-04 | Time 403.25ms | Tokens/s 1300143.23
10416: Loss 3.447733 | Grad Norm 0.2387 | LR 3.0591e-04 | Time 404.55ms | Tokens/s 1295971.13
10417: Loss 3.394478 | Grad Norm 0.2294 | LR 3.0587e-04 | Time 403.69ms | Tokens/s 1298727.31
10418: Loss 3.369306 | Grad Norm 0.2374 | LR 3.0582e-04 | Time 406.08ms | Tokens/s 1291107.46
10419: Loss 3.398970 | Grad Norm 0.2401 | LR 3.0578e-04 | Time 402.84ms | Tokens/s 1301479.82
10420: Loss 3.372910 | Grad Norm 0.2447 | LR 3.0573e-04 | Time 401.89ms | Tokens/s 1304564.36
10421: Loss 3.426242 | Grad Norm 0.2240 | LR 3.0568e-04 | Time 402.82ms | Tokens/s 1301536.05
10422: Loss 3.455624 | Grad Norm 0.2292 | LR 3.0564e-04 | Time 403.02ms | Tokens/s 1300893.91
10423: Loss 3.401848 | Grad Norm 0.2165 | LR 3.0559e-04 | Time 404.29ms | Tokens/s 1296810.29
10424: Loss 3.430122 | Grad Norm 0.2302 | LR 3.0554e-04 | Time 405.19ms | Tokens/s 1293941.93
10425: Loss 3.503393 | Grad Norm 0.2109 | LR 3.0550e-04 | Time 402.41ms | Tokens/s 1302884.78
10426: Loss 3.492229 | Grad Norm 0.2422 | LR 3.0545e-04 | Time 401.23ms | Tokens/s 1306710.89
10427: Loss 3.419792 | Grad Norm 0.2172 | LR 3.0541e-04 | Time 400.83ms | Tokens/s 1308004.23
10428: Loss 3.423936 | Grad Norm 0.2093 | LR 3.0536e-04 | Time 401.72ms | Tokens/s 1305103.24
10429: Loss 3.372643 | Grad Norm 0.2202 | LR 3.0531e-04 | Time 403.36ms | Tokens/s 1299816.62
10430: Loss 3.402520 | Grad Norm 0.2075 | LR 3.0527e-04 | Time 404.93ms | Tokens/s 1294765.50
10431: Loss 3.431763 | Grad Norm 0.2391 | LR 3.0522e-04 | Time 403.00ms | Tokens/s 1300953.94
10432: Loss 3.424837 | Grad Norm 0.2156 | LR 3.0518e-04 | Time 403.52ms | Tokens/s 1299272.12
10433: Loss 3.496067 | Grad Norm 0.2322 | LR 3.0513e-04 | Time 401.69ms | Tokens/s 1305214.01
10434: Loss 3.422760 | Grad Norm 0.2260 | LR 3.0508e-04 | Time 403.42ms | Tokens/s 1299592.31
10435: Loss 3.499048 | Grad Norm 0.2244 | LR 3.0504e-04 | Time 407.80ms | Tokens/s 1285644.70
10436: Loss 3.415832 | Grad Norm 0.2232 | LR 3.0499e-04 | Time 404.69ms | Tokens/s 1295530.59
10437: Loss 3.396158 | Grad Norm 0.2235 | LR 3.0495e-04 | Time 402.02ms | Tokens/s 1304124.91
10438: Loss 3.420718 | Grad Norm 0.2117 | LR 3.0490e-04 | Time 404.15ms | Tokens/s 1297251.71
10439: Loss 3.420950 | Grad Norm 0.2293 | LR 3.0485e-04 | Time 406.00ms | Tokens/s 1291348.56
10440: Loss 3.388479 | Grad Norm 0.2305 | LR 3.0481e-04 | Time 403.89ms | Tokens/s 1298105.55
10441: Loss 3.406074 | Grad Norm 0.2219 | LR 3.0476e-04 | Time 401.51ms | Tokens/s 1305796.07
10442: Loss 3.442398 | Grad Norm 0.2319 | LR 3.0472e-04 | Time 402.70ms | Tokens/s 1301922.88
10443: Loss 3.410456 | Grad Norm 0.2072 | LR 3.0467e-04 | Time 404.36ms | Tokens/s 1296586.26
10444: Loss 3.361486 | Grad Norm 0.2428 | LR 3.0462e-04 | Time 405.83ms | Tokens/s 1291896.30
10445: Loss 3.381891 | Grad Norm 0.2363 | LR 3.0458e-04 | Time 404.87ms | Tokens/s 1294947.73
10446: Loss 3.355789 | Grad Norm 0.2180 | LR 3.0453e-04 | Time 401.57ms | Tokens/s 1305579.77
10447: Loss 3.429629 | Grad Norm 0.2910 | LR 3.0449e-04 | Time 402.75ms | Tokens/s 1301786.46
10448: Loss 3.399014 | Grad Norm 0.2234 | LR 3.0444e-04 | Time 403.89ms | Tokens/s 1298084.86
10449: Loss 3.385405 | Grad Norm 0.2737 | LR 3.0439e-04 | Time 832.62ms | Tokens/s 629686.85
10450: Loss 3.385297 | Grad Norm 0.2243 | LR 3.0435e-04 | Time 403.26ms | Tokens/s 1300117.86
10451: Loss 3.395170 | Grad Norm 0.2224 | LR 3.0430e-04 | Time 405.60ms | Tokens/s 1292613.93
10452: Loss 3.372344 | Grad Norm 0.2459 | LR 3.0426e-04 | Time 402.59ms | Tokens/s 1302296.05
10453: Loss 3.419946 | Grad Norm 0.2257 | LR 3.0421e-04 | Time 405.39ms | Tokens/s 1293291.28
10454: Loss 3.348290 | Grad Norm 0.2290 | LR 3.0416e-04 | Time 401.23ms | Tokens/s 1306709.34
10455: Loss 3.343197 | Grad Norm 0.2182 | LR 3.0412e-04 | Time 403.01ms | Tokens/s 1300943.93
10456: Loss 3.425328 | Grad Norm 0.2168 | LR 3.0407e-04 | Time 403.24ms | Tokens/s 1300178.59
10457: Loss 3.344980 | Grad Norm 0.2255 | LR 3.0403e-04 | Time 405.10ms | Tokens/s 1294204.66
10458: Loss 3.398157 | Grad Norm 0.2159 | LR 3.0398e-04 | Time 406.75ms | Tokens/s 1288963.48
10459: Loss 3.389376 | Grad Norm 0.2218 | LR 3.0393e-04 | Time 403.71ms | Tokens/s 1298676.68
10460: Loss 3.434194 | Grad Norm 0.2340 | LR 3.0389e-04 | Time 405.18ms | Tokens/s 1293963.25
10461: Loss 3.371551 | Grad Norm 0.2241 | LR 3.0384e-04 | Time 403.18ms | Tokens/s 1300376.95
10462: Loss 3.411705 | Grad Norm 0.2126 | LR 3.0380e-04 | Time 404.27ms | Tokens/s 1296885.24
10463: Loss 3.389874 | Grad Norm 0.2230 | LR 3.0375e-04 | Time 402.98ms | Tokens/s 1301033.22
10464: Loss 3.428798 | Grad Norm 0.2268 | LR 3.0370e-04 | Time 402.51ms | Tokens/s 1302556.01
10465: Loss 3.413238 | Grad Norm 0.2225 | LR 3.0366e-04 | Time 404.78ms | Tokens/s 1295230.70
10466: Loss 3.368647 | Grad Norm 0.2230 | LR 3.0361e-04 | Time 404.34ms | Tokens/s 1296642.07
10467: Loss 3.439474 | Grad Norm 0.2283 | LR 3.0357e-04 | Time 402.70ms | Tokens/s 1301919.03
10468: Loss 3.430038 | Grad Norm 0.2618 | LR 3.0352e-04 | Time 403.61ms | Tokens/s 1298980.47
10469: Loss 3.439044 | Grad Norm 0.2506 | LR 3.0348e-04 | Time 402.97ms | Tokens/s 1301066.32
10470: Loss 3.415409 | Grad Norm 0.2269 | LR 3.0343e-04 | Time 405.01ms | Tokens/s 1294519.31
10471: Loss 3.408395 | Grad Norm 0.2152 | LR 3.0338e-04 | Time 404.25ms | Tokens/s 1296942.61
10472: Loss 3.422131 | Grad Norm 0.2303 | LR 3.0334e-04 | Time 403.41ms | Tokens/s 1299627.64
10473: Loss 3.399207 | Grad Norm 0.2199 | LR 3.0329e-04 | Time 400.85ms | Tokens/s 1307927.21
10474: Loss 3.471696 | Grad Norm 0.2132 | LR 3.0325e-04 | Time 401.18ms | Tokens/s 1306865.43
10475: Loss 3.385919 | Grad Norm 0.2126 | LR 3.0320e-04 | Time 403.01ms | Tokens/s 1300925.46
10476: Loss 3.405204 | Grad Norm 0.2187 | LR 3.0315e-04 | Time 406.25ms | Tokens/s 1290560.38
10477: Loss 3.437860 | Grad Norm 0.2115 | LR 3.0311e-04 | Time 964.29ms | Tokens/s 543703.98
10478: Loss 3.392455 | Grad Norm 0.2235 | LR 3.0306e-04 | Time 403.06ms | Tokens/s 1300758.48
10479: Loss 3.356383 | Grad Norm 0.2111 | LR 3.0302e-04 | Time 402.75ms | Tokens/s 1301784.15
10480: Loss 3.345366 | Grad Norm 0.2047 | LR 3.0297e-04 | Time 403.59ms | Tokens/s 1299048.00
10481: Loss 3.344736 | Grad Norm 0.2161 | LR 3.0292e-04 | Time 404.60ms | Tokens/s 1295825.27
10482: Loss 3.384292 | Grad Norm 0.2154 | LR 3.0288e-04 | Time 404.42ms | Tokens/s 1296380.64
10483: Loss 3.315141 | Grad Norm 0.2448 | LR 3.0283e-04 | Time 401.53ms | Tokens/s 1305726.29
10484: Loss 3.358117 | Grad Norm 0.2186 | LR 3.0279e-04 | Time 401.39ms | Tokens/s 1306174.57
10485: Loss 3.346335 | Grad Norm 0.2261 | LR 3.0274e-04 | Time 402.70ms | Tokens/s 1301936.75
10486: Loss 3.314935 | Grad Norm 0.2213 | LR 3.0269e-04 | Time 404.25ms | Tokens/s 1296925.78
10487: Loss 3.398014 | Grad Norm 0.2228 | LR 3.0265e-04 | Time 404.25ms | Tokens/s 1296929.60
10488: Loss 3.408262 | Grad Norm 0.2357 | LR 3.0260e-04 | Time 402.68ms | Tokens/s 1301982.23
10489: Loss 3.362975 | Grad Norm 0.2464 | LR 3.0256e-04 | Time 402.27ms | Tokens/s 1303319.52
10490: Loss 3.418526 | Grad Norm 0.2294 | LR 3.0251e-04 | Time 402.79ms | Tokens/s 1301629.27
10491: Loss 3.342199 | Grad Norm 0.2202 | LR 3.0246e-04 | Time 403.22ms | Tokens/s 1300241.63
10492: Loss 3.370851 | Grad Norm 0.2207 | LR 3.0242e-04 | Time 406.59ms | Tokens/s 1289485.01
10493: Loss 3.378471 | Grad Norm 0.2347 | LR 3.0237e-04 | Time 404.00ms | Tokens/s 1297740.90
10494: Loss 3.525615 | Grad Norm 0.3887 | LR 3.0233e-04 | Time 402.12ms | Tokens/s 1303811.76
10495: Loss 3.425339 | Grad Norm 0.2745 | LR 3.0228e-04 | Time 403.64ms | Tokens/s 1298899.91
10496: Loss 3.439590 | Grad Norm 0.2774 | LR 3.0223e-04 | Time 404.83ms | Tokens/s 1295072.04
10497: Loss 3.448743 | Grad Norm 0.2386 | LR 3.0219e-04 | Time 405.23ms | Tokens/s 1293817.08
10498: Loss 3.438191 | Grad Norm 0.2310 | LR 3.0214e-04 | Time 402.99ms | Tokens/s 1301006.28
10499: Loss 3.462176 | Grad Norm 0.2369 | LR 3.0210e-04 | Time 402.92ms | Tokens/s 1301220.29
10500: validation loss: 3.4091
10500: Hellaswag accuracy normalized: 0.2683
10500: Loss 3.446360 | Grad Norm 0.2300 | LR 3.0205e-04 | Time 18542.43ms | Tokens/s 28275.04
10501: Loss 3.529023 | Grad Norm 0.2869 | LR 3.0200e-04 | Time 401.10ms | Tokens/s 1307123.33
10502: Loss 3.446299 | Grad Norm 0.2338 | LR 3.0196e-04 | Time 407.65ms | Tokens/s 1286137.96
10503: Loss 3.491501 | Grad Norm 0.2540 | LR 3.0191e-04 | Time 403.21ms | Tokens/s 1300291.60
10504: Loss 3.516178 | Grad Norm 0.2420 | LR 3.0187e-04 | Time 402.48ms | Tokens/s 1302653.24
10505: Loss 3.436182 | Grad Norm 0.2312 | LR 3.0182e-04 | Time 401.49ms | Tokens/s 1305863.53
10506: Loss 3.416246 | Grad Norm 0.2397 | LR 3.0177e-04 | Time 401.70ms | Tokens/s 1305159.01
10507: Loss 3.394897 | Grad Norm 0.2106 | LR 3.0173e-04 | Time 404.37ms | Tokens/s 1296548.03
10508: Loss 3.421995 | Grad Norm 0.2220 | LR 3.0168e-04 | Time 405.24ms | Tokens/s 1293769.88
10509: Loss 3.405706 | Grad Norm 0.2356 | LR 3.0164e-04 | Time 402.16ms | Tokens/s 1303681.13
10510: Loss 3.395043 | Grad Norm 0.2457 | LR 3.0159e-04 | Time 402.53ms | Tokens/s 1302483.49
10511: Loss 3.418578 | Grad Norm 0.2314 | LR 3.0154e-04 | Time 404.86ms | Tokens/s 1294976.71
10512: Loss 3.399621 | Grad Norm 0.2956 | LR 3.0150e-04 | Time 404.39ms | Tokens/s 1296485.35
10513: Loss 3.383173 | Grad Norm 0.2492 | LR 3.0145e-04 | Time 405.22ms | Tokens/s 1293846.76
10514: Loss 3.346303 | Grad Norm 0.2247 | LR 3.0141e-04 | Time 400.64ms | Tokens/s 1308637.84
10515: Loss 3.336802 | Grad Norm 0.2154 | LR 3.0136e-04 | Time 400.91ms | Tokens/s 1307732.76
10516: Loss 3.387222 | Grad Norm 0.2358 | LR 3.0131e-04 | Time 402.75ms | Tokens/s 1301782.61
10517: Loss 3.358412 | Grad Norm 0.2166 | LR 3.0127e-04 | Time 402.26ms | Tokens/s 1303362.78
10518: Loss 3.425634 | Grad Norm 0.2477 | LR 3.0122e-04 | Time 403.79ms | Tokens/s 1298407.54
10519: Loss 3.350214 | Grad Norm 0.2255 | LR 3.0118e-04 | Time 404.24ms | Tokens/s 1296956.38
10520: Loss 3.375872 | Grad Norm 0.2381 | LR 3.0113e-04 | Time 404.31ms | Tokens/s 1296738.41
10521: Loss 3.398413 | Grad Norm 0.2279 | LR 3.0109e-04 | Time 401.24ms | Tokens/s 1306657.32
10522: Loss 3.398333 | Grad Norm 0.2148 | LR 3.0104e-04 | Time 400.99ms | Tokens/s 1307469.95
10523: Loss 3.351861 | Grad Norm 0.2412 | LR 3.0099e-04 | Time 402.57ms | Tokens/s 1302349.27
10524: Loss 3.498388 | Grad Norm 0.2563 | LR 3.0095e-04 | Time 404.39ms | Tokens/s 1296499.11
10525: Loss 3.434719 | Grad Norm 0.2481 | LR 3.0090e-04 | Time 403.46ms | Tokens/s 1299491.71
10526: Loss 3.467406 | Grad Norm 0.2502 | LR 3.0086e-04 | Time 402.89ms | Tokens/s 1301303.45
10527: Loss 3.448874 | Grad Norm 0.2266 | LR 3.0081e-04 | Time 401.77ms | Tokens/s 1304937.50
10528: Loss 3.449500 | Grad Norm 0.2399 | LR 3.0076e-04 | Time 402.29ms | Tokens/s 1303273.95
10529: Loss 3.394814 | Grad Norm 0.2451 | LR 3.0072e-04 | Time 402.76ms | Tokens/s 1301747.16
10530: Loss 3.396876 | Grad Norm 0.2431 | LR 3.0067e-04 | Time 404.57ms | Tokens/s 1295926.07
10531: Loss 3.461489 | Grad Norm 0.2408 | LR 3.0063e-04 | Time 402.60ms | Tokens/s 1302260.58
10532: Loss 3.394465 | Grad Norm 0.2367 | LR 3.0058e-04 | Time 403.23ms | Tokens/s 1300221.64
10533: Loss 3.398450 | Grad Norm 0.2960 | LR 3.0053e-04 | Time 401.29ms | Tokens/s 1306506.71
10534: Loss 3.477714 | Grad Norm 0.2494 | LR 3.0049e-04 | Time 400.78ms | Tokens/s 1308159.08
10535: Loss 3.394072 | Grad Norm 0.2144 | LR 3.0044e-04 | Time 402.99ms | Tokens/s 1300997.04
10536: Loss 3.477229 | Grad Norm 0.2493 | LR 3.0040e-04 | Time 403.24ms | Tokens/s 1300197.81
10537: Loss 3.471215 | Grad Norm 0.2331 | LR 3.0035e-04 | Time 405.24ms | Tokens/s 1293757.70
10538: Loss 3.456097 | Grad Norm 0.2213 | LR 3.0030e-04 | Time 402.97ms | Tokens/s 1301074.01
10539: Loss 3.428534 | Grad Norm 0.2252 | LR 3.0026e-04 | Time 402.70ms | Tokens/s 1301941.38
10540: Loss 3.444763 | Grad Norm 0.2366 | LR 3.0021e-04 | Time 402.13ms | Tokens/s 1303771.56
10541: Loss 3.439835 | Grad Norm 0.2408 | LR 3.0017e-04 | Time 403.47ms | Tokens/s 1299447.17
10542: Loss 3.411663 | Grad Norm 0.2215 | LR 3.0012e-04 | Time 404.21ms | Tokens/s 1297079.54
10543: Loss 3.433675 | Grad Norm 0.2180 | LR 3.0007e-04 | Time 404.56ms | Tokens/s 1295961.97
10544: Loss 3.405762 | Grad Norm 0.2261 | LR 3.0003e-04 | Time 401.91ms | Tokens/s 1304485.42
10545: Loss 3.418876 | Grad Norm 0.2182 | LR 2.9998e-04 | Time 401.26ms | Tokens/s 1306592.10
10546: Loss 3.371236 | Grad Norm 0.2241 | LR 2.9994e-04 | Time 401.62ms | Tokens/s 1305447.23
10547: Loss 3.389266 | Grad Norm 0.2193 | LR 2.9989e-04 | Time 402.45ms | Tokens/s 1302755.87
10548: Loss 3.381032 | Grad Norm 0.2069 | LR 2.9985e-04 | Time 403.12ms | Tokens/s 1300569.23
10549: Loss 3.405644 | Grad Norm 0.2348 | LR 2.9980e-04 | Time 404.38ms | Tokens/s 1296535.80
10550: Loss 3.405771 | Grad Norm 0.2229 | LR 2.9975e-04 | Time 402.67ms | Tokens/s 1302039.28
10551: Loss 3.429935 | Grad Norm 0.2145 | LR 2.9971e-04 | Time 402.02ms | Tokens/s 1304138.06
10552: Loss 3.339073 | Grad Norm 0.2131 | LR 2.9966e-04 | Time 402.69ms | Tokens/s 1301958.34
10553: Loss 3.395952 | Grad Norm 0.2147 | LR 2.9962e-04 | Time 402.05ms | Tokens/s 1304022.06
10554: Loss 3.349345 | Grad Norm 0.2256 | LR 2.9957e-04 | Time 403.26ms | Tokens/s 1300139.39
10555: Loss 3.438903 | Grad Norm 0.2527 | LR 2.9952e-04 | Time 404.02ms | Tokens/s 1297663.55
10556: Loss 3.407966 | Grad Norm 0.2176 | LR 2.9948e-04 | Time 403.03ms | Tokens/s 1300879.29
10557: Loss 3.365100 | Grad Norm 0.2164 | LR 2.9943e-04 | Time 401.28ms | Tokens/s 1306551.74
10558: Loss 3.381212 | Grad Norm 0.2440 | LR 2.9939e-04 | Time 401.21ms | Tokens/s 1306772.24
10559: Loss 3.416729 | Grad Norm 0.2274 | LR 2.9934e-04 | Time 401.39ms | Tokens/s 1306169.14
10560: Loss 3.415671 | Grad Norm 0.2197 | LR 2.9929e-04 | Time 402.97ms | Tokens/s 1301050.15
10561: Loss 3.349978 | Grad Norm 0.2312 | LR 2.9925e-04 | Time 403.32ms | Tokens/s 1299918.04
10562: Loss 3.434979 | Grad Norm 0.3686 | LR 2.9920e-04 | Time 404.26ms | Tokens/s 1296907.42
10563: Loss 3.354565 | Grad Norm 0.2271 | LR 2.9916e-04 | Time 403.74ms | Tokens/s 1298572.39
10564: Loss 3.408669 | Grad Norm 0.2283 | LR 2.9911e-04 | Time 401.35ms | Tokens/s 1306306.47
10565: Loss 3.458475 | Grad Norm 0.2332 | LR 2.9906e-04 | Time 403.73ms | Tokens/s 1298595.39
10566: Loss 3.388886 | Grad Norm 0.2195 | LR 2.9902e-04 | Time 402.96ms | Tokens/s 1301093.26
10567: Loss 3.473895 | Grad Norm 0.2268 | LR 2.9897e-04 | Time 405.01ms | Tokens/s 1294507.88
10568: Loss 3.435218 | Grad Norm 0.2215 | LR 2.9893e-04 | Time 403.37ms | Tokens/s 1299766.68
10569: Loss 3.414960 | Grad Norm 0.2136 | LR 2.9888e-04 | Time 403.46ms | Tokens/s 1299476.35
10570: Loss 3.429805 | Grad Norm 0.2087 | LR 2.9884e-04 | Time 402.37ms | Tokens/s 1303008.30
10571: Loss 3.396068 | Grad Norm 0.2116 | LR 2.9879e-04 | Time 403.43ms | Tokens/s 1299588.47
10572: Loss 3.387051 | Grad Norm 0.2017 | LR 2.9874e-04 | Time 403.74ms | Tokens/s 1298580.82
10573: Loss 3.381589 | Grad Norm 0.2167 | LR 2.9870e-04 | Time 405.21ms | Tokens/s 1293878.74
10574: Loss 3.466795 | Grad Norm 0.2035 | LR 2.9865e-04 | Time 401.80ms | Tokens/s 1304833.74
10575: Loss 3.517189 | Grad Norm 0.3443 | LR 2.9861e-04 | Time 401.31ms | Tokens/s 1306432.97
10576: Loss 3.459280 | Grad Norm 0.2310 | LR 2.9856e-04 | Time 401.88ms | Tokens/s 1304577.52
10577: Loss 3.408393 | Grad Norm 0.2225 | LR 2.9851e-04 | Time 403.13ms | Tokens/s 1300547.69
10578: Loss 3.442327 | Grad Norm 0.2300 | LR 2.9847e-04 | Time 407.93ms | Tokens/s 1285225.42
10579: Loss 3.421776 | Grad Norm 0.2253 | LR 2.9842e-04 | Time 402.94ms | Tokens/s 1301151.00
10580: Loss 3.385500 | Grad Norm 0.2514 | LR 2.9838e-04 | Time 400.96ms | Tokens/s 1307568.69
10581: Loss 3.401910 | Grad Norm 0.2497 | LR 2.9833e-04 | Time 400.98ms | Tokens/s 1307506.49
10582: Loss 3.420847 | Grad Norm 0.2343 | LR 2.9828e-04 | Time 402.19ms | Tokens/s 1303595.35
10583: Loss 3.478067 | Grad Norm 0.2341 | LR 2.9824e-04 | Time 405.87ms | Tokens/s 1291758.94
10584: Loss 3.368510 | Grad Norm 0.2337 | LR 2.9819e-04 | Time 402.62ms | Tokens/s 1302191.17
10585: Loss 3.415621 | Grad Norm 0.2779 | LR 2.9815e-04 | Time 404.09ms | Tokens/s 1297444.58
10586: Loss 3.342839 | Grad Norm 0.2256 | LR 2.9810e-04 | Time 401.59ms | Tokens/s 1305537.91
10587: Loss 3.395158 | Grad Norm 0.2325 | LR 2.9805e-04 | Time 404.11ms | Tokens/s 1297385.64
10588: Loss 3.384431 | Grad Norm 0.2278 | LR 2.9801e-04 | Time 402.62ms | Tokens/s 1302195.80
10589: Loss 3.356923 | Grad Norm 0.2681 | LR 2.9796e-04 | Time 404.75ms | Tokens/s 1295353.54
10590: Loss 3.391699 | Grad Norm 0.2385 | LR 2.9792e-04 | Time 403.21ms | Tokens/s 1300296.22
10591: Loss 3.381900 | Grad Norm 0.2245 | LR 2.9787e-04 | Time 402.10ms | Tokens/s 1303881.34
10592: Loss 3.375132 | Grad Norm 0.2510 | LR 2.9783e-04 | Time 403.22ms | Tokens/s 1300262.39
10593: Loss 3.367473 | Grad Norm 0.2216 | LR 2.9778e-04 | Time 404.61ms | Tokens/s 1295801.60
10594: Loss 3.351744 | Grad Norm 0.2264 | LR 2.9773e-04 | Time 404.84ms | Tokens/s 1295036.95
10595: Loss 3.384968 | Grad Norm 0.2438 | LR 2.9769e-04 | Time 402.37ms | Tokens/s 1302999.03
10596: Loss 3.376228 | Grad Norm 0.2242 | LR 2.9764e-04 | Time 401.88ms | Tokens/s 1304599.96
10597: Loss 3.360445 | Grad Norm 0.2207 | LR 2.9760e-04 | Time 402.26ms | Tokens/s 1303370.51
10598: Loss 3.377826 | Grad Norm 0.2138 | LR 2.9755e-04 | Time 402.03ms | Tokens/s 1304104.03
10599: Loss 3.403815 | Grad Norm 0.2267 | LR 2.9750e-04 | Time 406.87ms | Tokens/s 1288588.09
10600: Loss 3.493843 | Grad Norm 0.2393 | LR 2.9746e-04 | Time 404.14ms | Tokens/s 1297288.44
10601: Loss 3.416246 | Grad Norm 0.2215 | LR 2.9741e-04 | Time 402.29ms | Tokens/s 1303270.09
10602: Loss 3.408513 | Grad Norm 0.2158 | LR 2.9737e-04 | Time 401.92ms | Tokens/s 1304471.49
10603: Loss 3.420088 | Grad Norm 0.2221 | LR 2.9732e-04 | Time 404.18ms | Tokens/s 1297150.70
10604: Loss 3.450806 | Grad Norm 0.2207 | LR 2.9728e-04 | Time 404.41ms | Tokens/s 1296427.26
10605: Loss 3.501008 | Grad Norm 0.2453 | LR 2.9723e-04 | Time 405.83ms | Tokens/s 1291881.12
10606: Loss 3.405586 | Grad Norm 0.2152 | LR 2.9718e-04 | Time 402.43ms | Tokens/s 1302795.24
10607: Loss 3.469031 | Grad Norm 0.2810 | LR 2.9714e-04 | Time 403.36ms | Tokens/s 1299802.79
10608: Loss 3.501930 | Grad Norm 0.2269 | LR 2.9709e-04 | Time 403.14ms | Tokens/s 1300506.15
10609: Loss 3.455600 | Grad Norm 0.2329 | LR 2.9705e-04 | Time 404.36ms | Tokens/s 1296577.08
10610: Loss 3.447652 | Grad Norm 0.2187 | LR 2.9700e-04 | Time 403.89ms | Tokens/s 1298108.62
